tract_name,pop_total,pop_total_25plus,median_household_income,median_inc_2544,median_inc_4564,pop_white_m_15-17,pop_white_m_18-19,pop_white_f_15-17,pop_white_f_18-19,pop_black_m_15-17,pop_black_m_18-19,pop_black_f_15-17,pop_black_f_18-19,pop_amerindian_m_15-17,pop_amerindian_m_18-19,pop_amerindian_f_15-17,pop_amerindian_f_18-19,pop_asian_m_15-17,pop_asian_m_18-19,pop_asian_f_15-17,pop_asian_f_18-19,pop_nativehawaii_m_15-17,pop_nativehawaii_m_18-19,pop_nativehawaii_f_15-17,pop_nativehawaii_f_18-19,pop_otherrace_m_15-17,pop_otherrace_m_18-19,pop_otherrace_f_15-17,pop_otherrace_f_18-19,pop_tworaces_m_15-17,pop_tworaces_m_18-19,pop_tworaces_f_15-17,pop_tworaces_f_18-19,pop_hispanic_m_15-17,pop_hispanic_m_18-19,pop_hispanic_f_15-17,pop_hispanic_f_18-19,fips_state_code,fips_county_code,tract
"Census Tract 144, Davidson County, Tennessee",1365,841,25889,35515,-666666666,0,0,6,0,60,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,47,037,014400
"Census Tract 151, Davidson County, Tennessee",4238,3170,54147,62500,53338,55,46,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,47,037,015100
"Census Tract 155.01, Davidson County, Tennessee",3271,2568,60985,63438,66339,38,11,32,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,9,0,0,47,037,015501
"Census Tract 156.09, Davidson County, Tennessee",4134,3003,61917,65601,71094,0,23,39,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,015609
"Census Tract 162, Davidson County, Tennessee",2929,1742,24857,55179,20841,35,6,0,2,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,037,016200
"Census Tract 164, Davidson County, Tennessee",4246,1357,38426,60200,92621,10,634,19,773,5,139,6,120,0,0,0,10,7,96,0,57,0,0,0,0,0,0,0,0,11,13,0,36,0,38,0,81,47,037,016400
"Census Tract 190.04, Davidson County, Tennessee",4828,3034,37321,41972,37372,58,6,12,10,27,0,0,91,0,0,0,0,0,45,33,27,0,0,0,0,0,9,0,11,0,0,0,0,0,9,0,11,47,037,019004
"Census Tract 191.11, Davidson County, Tennessee",4405,2904,41812,42722,44028,14,12,33,20,39,45,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,19,31,47,037,019111
"Census Tract 108.01, Davidson County, Tennessee",5900,4111,46395,45509,52607,0,16,14,43,134,22,84,0,0,0,0,0,11,0,0,0,0,0,0,0,55,0,0,0,0,0,6,0,0,0,43,35,47,037,010801
"Census Tract 111, Davidson County, Tennessee",4430,3634,72222,80292,61500,29,0,6,20,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,47,037,011100
"Census Tract 117, Davidson County, Tennessee",6096,4246,58409,80521,52500,8,216,33,0,36,117,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,7,0,0,0,16,0,0,47,037,011700
"Census Tract 156.13, Davidson County, Tennessee",5446,3792,35030,30269,45214,18,16,32,6,45,74,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,6,0,0,34,67,48,25,47,037,015613
"Census Tract 156.20, Davidson County, Tennessee",7933,5164,48675,40583,49030,78,35,83,0,95,49,26,76,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,19,16,57,0,47,037,015620
"Census Tract 161, Davidson County, Tennessee",2120,1542,34500,36601,20714,2,0,6,0,44,12,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,016100
"Census Tract 182.03, Davidson County, Tennessee",1459,1030,125909,163250,183750,41,10,46,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,47,037,018203
"Census Tract 184.05, Davidson County, Tennessee",4513,3287,87287,86029,98935,79,9,60,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,018405
"Census Tract 184.07, Davidson County, Tennessee",4520,3109,93938,89432,103059,74,22,80,41,0,0,11,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,47,037,018407
"Census Tract 186.01, Davidson County, Tennessee",2490,1686,183313,160750,250001,68,25,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,47,037,018601
"Census Tract 191.08, Davidson County, Tennessee",3490,1985,35407,32353,43276,0,21,23,0,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,21,7,5,0,0,0,0,80,21,23,9,47,037,019108
"Census Tract 182.01, Davidson County, Tennessee",3128,2374,98242,116641,94375,42,21,30,26,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,47,037,018201
"Census Tract 182.02, Davidson County, Tennessee",7992,5926,64615,62997,74851,54,0,0,31,27,0,48,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,47,0,53,0,0,0,0,0,47,037,018202
"Census Tract 189.02, Davidson County, Tennessee",2617,2052,59271,64194,55625,38,5,19,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,018902
"Census Tract 191.10, Davidson County, Tennessee",4035,2540,52266,50286,63688,52,22,83,65,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,37,8,59,23,47,037,019110
"Census Tract 107.01, Davidson County, Tennessee",4090,2899,30368,31858,23375,45,19,9,7,36,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,12,0,0,0,26,0,39,27,47,037,010701
"Census Tract 211.36, Shelby County, Tennessee",5342,3801,94254,99508,98993,67,10,40,19,27,28,78,0,0,0,0,0,4,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,17,0,21,0,47,157,021136
"Census Tract 222.10, Shelby County, Tennessee",4723,3175,36122,28011,37750,0,0,0,0,67,64,156,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,022210
"Census Tract 215.40, Shelby County, Tennessee",12352,7808,137768,145820,157944,291,113,324,11,0,0,0,0,0,0,0,0,18,0,63,0,0,0,0,0,0,0,0,0,0,0,30,19,0,0,33,23,47,157,021540
"Census Tract 216.20, Shelby County, Tennessee",3231,2116,50125,48105,55694,0,22,32,11,87,49,110,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,021620
"Census Tract 217.45, Shelby County, Tennessee",7609,5438,70530,77332,62031,9,0,28,0,209,171,56,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,47,157,021745
"Census Tract 502, Hawkins County, Tennessee",4659,3452,30469,-666666666,29750,38,0,89,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,47,073,050200
"Census Tract 504, Hawkins County, Tennessee",6109,4310,36164,35156,38603,112,26,112,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,47,073,050400
"Census Tract 509, Hawkins County, Tennessee",3065,2162,33047,27917,36140,70,38,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,073,050900
"Census Tract 508, Hawkins County, Tennessee",4717,3452,32054,42250,-666666666,51,82,126,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,073,050800
"Census Tract 501, Hawkins County, Tennessee",4133,3119,35625,42301,36979,55,24,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,073,050100
"Census Tract 507, Hawkins County, Tennessee",3531,2544,42542,37895,50855,75,19,89,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,47,073,050700
"Census Tract 9563, Johnson County, Tennessee",5530,4185,29784,36060,34055,77,50,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,091,956300
"Census Tract 9562, Johnson County, Tennessee",1969,1522,41776,62500,42813,0,28,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,091,956200
"Census Tract 9560, Johnson County, Tennessee",893,756,27188,28490,-666666666,25,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,091,956000
"Census Tract 9561, Johnson County, Tennessee",4442,3499,36763,48068,30071,76,15,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,47,091,956100
"Census Tract 9564, Johnson County, Tennessee",5012,3527,31837,-666666666,36855,96,92,133,50,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,091,956400
"Census Tract 9751, Lincoln County, Tennessee",2284,1642,42260,64226,41417,53,4,58,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,47,103,975100
"Census Tract 9750, Lincoln County, Tennessee",1562,1202,46354,53750,54375,26,10,55,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,3,0,0,0,47,103,975000
"Census Tract 9755, Lincoln County, Tennessee",4889,3562,41080,58674,38468,56,0,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,103,975500
"Census Tract 9753, Lincoln County, Tennessee",5970,4211,36310,40072,32298,97,68,122,48,72,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,47,103,975300
"Census Tract 9757, Lincoln County, Tennessee",3306,2407,48214,36637,69923,86,51,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,103,975700
"Census Tract 9754, Lincoln County, Tennessee",4021,2970,43571,41000,50577,42,55,55,3,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,0,0,17,0,47,103,975400
"Census Tract 9752, Lincoln County, Tennessee",1792,1324,66750,61375,69205,42,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,3,0,47,103,975200
"Census Tract 9703, Macon County, Tennessee",8553,5666,30239,34234,32092,159,92,123,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,111,970300
"Census Tract 9701, Macon County, Tennessee",4801,3325,28196,37888,26758,88,19,33,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,47,111,970100
"Census Tract 9704, Macon County, Tennessee",3879,2608,44566,57976,59821,50,37,134,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,47,111,970400
"Census Tract 9702, Macon County, Tennessee",6006,4056,47100,59538,44583,179,98,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,111,970200
"Census Tract 2, Shelby County, Tennessee",691,469,13865,14107,13910,0,0,0,0,13,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,000200
"Census Tract 3, Shelby County, Tennessee",873,651,24792,26071,21563,0,0,0,0,23,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,47,157,000300
"Census Tract 37, Shelby County, Tennessee",1225,859,14575,28125,20329,0,0,4,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,003700
"Census Tract 9, Shelby County, Tennessee",2395,1662,15288,11250,20658,0,0,0,0,47,59,117,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,000900
"Census Tract 16, Shelby County, Tennessee",3245,1437,71111,105516,111250,36,223,41,211,0,81,0,146,0,0,0,0,0,16,0,32,0,0,0,0,0,0,0,9,0,9,0,4,0,5,0,19,47,157,001600
"Census Tract 29, Shelby County, Tennessee",4721,3377,71000,107660,81422,103,0,68,13,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,47,157,002900
"Census Tract 38, Shelby County, Tennessee",834,703,10871,21250,9695,0,8,0,10,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,003800
"Census Tract 45, Shelby County, Tennessee",791,379,20565,21923,-666666666,0,0,0,0,9,9,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,004500
"Census Tract 50, Shelby County, Tennessee",1042,564,14410,20104,16136,0,0,0,0,26,30,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,005000
"Census Tract 69, Shelby County, Tennessee",3162,2008,31833,25417,36167,0,0,0,4,114,67,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,006900
"Census Tract 82, Shelby County, Tennessee",5253,2820,23160,21789,23484,0,0,8,0,112,46,177,36,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,32,0,0,20,0,0,0,47,157,008200
"Census Tract 85, Shelby County, Tennessee",4427,3086,113380,223140,117768,37,20,63,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,008500
"Census Tract 88, Shelby County, Tennessee",7230,3903,35266,32423,40032,64,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,45,0,0,0,53,0,49,96,72,70,47,157,008800
"Census Tract 94, Shelby County, Tennessee",3412,2585,53315,72321,70037,35,50,6,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,009400
"Census Tract 98, Shelby County, Tennessee",3653,2308,41447,45208,35673,68,13,0,11,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,14,15,13,47,157,009800
"Census Tract 220.22, Shelby County, Tennessee",3078,1874,22917,20500,21042,0,0,0,0,87,20,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,47,157,022022
"Census Tract 104.13, Hamilton County, Tennessee",3852,2963,80793,59844,108352,104,14,58,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,47,065,010413
"Census Tract 105.01, Hamilton County, Tennessee",6123,4547,48460,42367,61800,40,12,24,15,63,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,47,065,010501
"Census Tract 409.02, Rutherford County, Tennessee",12376,8057,77128,80946,83333,119,58,144,61,0,12,17,35,0,0,0,0,16,0,0,20,0,0,0,0,0,0,0,0,69,10,14,8,0,0,15,0,47,149,040902
"Census Tract 409.03, Rutherford County, Tennessee",12419,7075,65858,67743,83200,160,143,198,99,0,69,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,27,0,38,0,47,149,040903
"Census Tract 409.04, Rutherford County, Tennessee",4594,3171,76722,91250,79549,27,16,54,35,24,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,47,149,040904
"Census Tract 409.05, Rutherford County, Tennessee",10127,6875,74014,79250,84547,140,181,145,40,0,34,58,11,0,0,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,47,149,040905
"Census Tract 411.01, Rutherford County, Tennessee",7535,5055,97689,105278,101350,55,46,258,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,149,041101
"Census Tract 411.02, Rutherford County, Tennessee",3285,2031,38523,39706,69911,53,5,24,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,20,0,0,0,0,47,149,041102
"Census Tract 412.01, Rutherford County, Tennessee",5415,3577,91575,96944,103182,36,25,76,62,0,0,23,12,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,47,149,041201
"Census Tract 412.02, Rutherford County, Tennessee",4480,3002,73594,96719,71164,101,63,111,62,19,1,2,9,0,0,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,47,149,041202
"Census Tract 413.01, Rutherford County, Tennessee",5384,3884,107578,110724,126000,139,15,71,89,0,0,32,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,47,149,041301
"Census Tract 413.02, Rutherford County, Tennessee",6213,4220,81346,60239,108350,182,50,35,94,62,0,35,0,22,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,47,149,041302
"Census Tract 414.01, Rutherford County, Tennessee",4821,2841,57277,63919,79722,59,36,83,85,40,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,47,149,041401
"Census Tract 414.02, Rutherford County, Tennessee",7275,3416,36784,50759,36208,99,17,0,35,0,57,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,35,43,57,0,47,149,041402
"Census Tract 414.03, Rutherford County, Tennessee",9125,4291,39414,39449,75481,62,238,137,164,30,136,53,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,53,51,8,0,36,47,149,041403
"Census Tract 422, Rutherford County, Tennessee",5655,3557,56281,55813,68700,65,94,97,49,0,13,7,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,33,9,29,47,149,042200
"Census Tract 601.01, Sequatchie County, Tennessee",8166,5621,47993,57963,43214,74,176,133,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,24,0,0,0,0,0,47,153,060101
"Census Tract 601.02, Sequatchie County, Tennessee",2274,1641,36683,38750,36250,32,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,47,153,060102
"Census Tract 801.01, Sevier County, Tennessee",3738,2726,44593,43464,44853,55,12,171,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,20,0,47,155,080101
"Census Tract 93, Shelby County, Tennessee",4473,3278,55280,62043,60144,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,51,0,47,157,009300
"Census Tract 106.10, Shelby County, Tennessee",5680,3304,30706,22380,33182,0,0,0,0,147,93,164,87,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,0,0,47,157,010610
"Census Tract 202.22, Shelby County, Tennessee",3122,1890,49725,43598,73750,0,0,26,0,51,39,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5,47,157,020222
"Census Tract 211.38, Shelby County, Tennessee",3662,2526,82132,85658,105500,21,6,88,29,9,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,47,157,021138
"Census Tract 213.41, Shelby County, Tennessee",5414,3974,129135,153807,150357,77,67,115,30,17,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,47,157,021341
"Census Tract 213.51, Shelby County, Tennessee",4512,3316,88081,91250,106983,45,18,68,38,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,47,157,021351
"Census Tract 213.52, Shelby County, Tennessee",6520,4648,108470,151354,121810,210,5,36,20,0,0,20,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,47,157,021352
"Census Tract 215.20, Shelby County, Tennessee",13279,8951,104512,94341,127158,115,89,200,23,74,38,183,79,0,0,0,0,83,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,021520
"Census Tract 217.21, Shelby County, Tennessee",5160,2932,26003,26322,30236,12,0,12,0,143,64,145,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,021721
"Census Tract 217.32, Shelby County, Tennessee",6629,3263,28248,29122,34607,0,0,0,0,214,53,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,47,157,021732
"Census Tract 217.51, Shelby County, Tennessee",7168,4290,73214,66587,82750,16,0,16,0,180,70,148,107,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,021751
"Census Tract 222.20, Shelby County, Tennessee",3364,2579,27068,26033,27725,0,0,0,0,54,54,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,022220
"Census Tract 100, Shelby County, Tennessee",7436,4903,34300,33796,38213,0,0,0,0,277,121,72,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,010000
"Census Tract 81.10, Shelby County, Tennessee",2851,1616,21331,19564,20125,12,0,12,0,43,27,75,34,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,47,157,008110
"Census Tract 81.20, Shelby County, Tennessee",4468,3221,27561,25278,27404,19,0,0,0,67,38,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,11,9,47,157,008120
"Census Tract 202.10, Shelby County, Tennessee",5589,3762,55459,56083,70078,75,24,61,59,141,0,48,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,020210
"Census Tract 101.10, Shelby County, Tennessee",7362,3169,17045,16940,21935,31,0,0,0,116,248,264,129,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,010110
"Census Tract 106.30, Shelby County, Tennessee",4066,1868,21449,21550,25000,0,0,0,0,36,30,129,30,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,13,0,0,8,47,157,010630
"Census Tract 204, Shelby County, Tennessee",1270,622,60938,56369,72500,14,0,4,15,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,47,157,020400
"Census Tract 205.41, Shelby County, Tennessee",6014,3410,53596,53125,58516,10,0,8,0,104,37,48,183,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,38,40,0,5,6,19,0,47,157,020541
"Census Tract 205.42, Shelby County, Tennessee",5728,3192,26297,29798,63523,0,40,0,0,80,159,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,020542
"Census Tract 206.22, Shelby County, Tennessee",4110,3068,58167,77841,89167,25,53,27,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,020622
"Census Tract 211.13, Shelby County, Tennessee",3792,2438,62675,60455,70714,0,26,36,43,50,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,10,47,157,021113
"Census Tract 213.42, Shelby County, Tennessee",9676,6994,55669,47410,124383,74,47,33,0,62,0,66,0,0,0,0,0,47,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,157,021342
"Census Tract 215.30, Shelby County, Tennessee",5123,3453,124688,132277,131591,116,67,145,28,19,0,30,0,0,0,0,0,8,13,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,47,157,021530
"Census Tract 216.11, Shelby County, Tennessee",6624,4471,97621,112244,110234,148,114,26,90,24,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,12,11,47,157,021611
"Census Tract 217.31, Shelby County, Tennessee",3005,1671,37612,31750,40156,0,0,0,0,38,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,36,29,0,0,0,0,0,29,36,29,0,47,157,021731
"Census Tract 102.20, Shelby County, Tennessee",7895,4511,30075,18652,45019,0,0,0,0,443,0,134,127,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,47,157,010220
"Census Tract 211.12, Shelby County, Tennessee",6909,4113,51445,51598,57112,0,0,53,15,39,8,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,133,0,81,0,47,157,021112
"Census Tract 205.21, Shelby County, Tennessee",3967,2157,26550,15076,36220,0,9,0,0,143,27,134,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,020521
"Census Tract 206.32, Shelby County, Tennessee",5307,3612,74944,74671,86605,61,46,70,61,17,12,11,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,18,0,0,5,18,0,47,157,020632
"Census Tract 213.31, Shelby County, Tennessee",3106,2135,63603,39156,87417,12,0,0,19,0,0,100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,47,157,021331
"Census Tract 214.30, Shelby County, Tennessee",4283,3334,94226,84519,121346,64,26,27,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,021430
"Census Tract 216.12, Shelby County, Tennessee",4798,3303,102413,120431,103750,94,58,139,92,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,47,157,021612
"Census Tract 216.13, Shelby County, Tennessee",4803,3116,113177,113667,129063,118,31,138,69,0,0,30,29,0,0,0,0,0,22,9,0,0,0,0,0,0,0,0,0,27,0,0,0,7,0,6,0,47,157,021613
"Census Tract 217.41, Shelby County, Tennessee",8568,4506,39595,38060,41186,0,0,13,21,131,64,96,102,0,0,0,0,0,0,0,0,0,0,0,0,46,0,37,0,0,0,0,0,46,0,54,0,47,157,021741
"Census Tract 219, Shelby County, Tennessee",5192,3217,39260,30708,45898,10,10,0,0,123,36,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,47,157,021900
"Census Tract 221.11, Shelby County, Tennessee",4891,3411,31042,40905,42112,0,0,0,0,59,28,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,157,022111
